-------------------------------
  Cluster: 	 Mophological.cluster.G4_29 
 -------------------------------
 Number of up-regulated genes:	 2 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.574425574425574	0.998738635102272	0.0392758570896778	0.320770090644856	0.965592151387592	37	c("PSMB2", "ABCD3", "PSMA5", "PSMD4", "PSMB4", "PSME4", "PSMD14", "PSMD1", "PSMD6", "PSMD2")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.603396603396603	0.998738635102272	0.036993251998507	0.3118793390075	0.93310855732689	33	c("PSMB2", "PSMA5", "PSMD4", "PSMB4", "PSME4", "PSMD14", "PSMD1", "PSMD6", "PSMD2")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.863136863136863	0.998738635102272	0.0181674946847152	0.224106362228332	0.553473583590822	7	c("ADAM17", "NEURL1B", "ARRB1", "NUMB", "APH1B", "ARRB2")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.816183816183816	0.998738635102272	0.0216519363667421	0.255105282289486	0.614334132413794	6	c("IRAK2", "MAPK14")
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.821178821178821	0.998738635102272	0.0212906370865403	0.262925557946097	0.690842309318221	11	c("TUBA4A", "PRKAA1", "TUBB2A", "PRKAG2", "TUBB4B", "PRKAG1", "TUBA1B", "TUBA1A", "TUBA1C")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.609390609390609	0.998738635102272	0.0365314928349125	0.344899374857312	0.918955730320845	12	c("RBBP4", "MEIS1", "POLR2B", "HOXA3", "HOXA4")
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.512487512487512	0.998738635102272	0.0445070537769277	0.37567575065166	1.00095682674622	12	c("MTF1", "FDPS", "ELOVL6", "SMARCD3", "TGS1", "NCOA2")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.963036963036963	0.998738635102272	0.00893801210835004	0.178105806300124	0.51652543434149	25	c("RPS6KA3", "MAPK1", "PRKACA", "TUBB6", "KPNA2", "MAPT", "PDPK1", "NBEA", "LIN7A", "TUBA1C", "TUBA1A", "TUBA1B", "PRKAG1", "KRAS", "TUBB4B", "PRKAG2", "PRKAR2B", "ADCY1", "TUBB2A", "PRKAA1", "CAMK2D", "PRKAR2A", "CAMK1", "TUBA4A", "CREB1")
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.879120879120879	0.998738635102272	0.0169176756264572	0.200611387084448	0.483104157353355	6	c("EIF4A1", "RPS27L", "EIF2S1", "EIF4EBP1", "EIF4H", "EIF3B")
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.497502497502497	0.998738635102272	0.0458620343117985	0.422606802595764	1.01770445948753	6	c("MCM6", "MCM3", "ORC5", "MCM4", "POLE3")
