-------------------------------
  Cluster: 	 Mophological.cluster.G4_20 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.356643356643357	0.985699131501782	0.0613026075396207	0.392586252688975	1.12972867104079	17	c("ABCA4", "PEX19", "ERLEC1", "RPS27A")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.794205794205794	0.985699131501782	0.0232248320654428	0.255292343909325	0.698210227595401	11	c("ERLEC1", "RPS27A", "LMBRD1", "ERLIN2", "ERLIN1", "UBC", "PSME1", "PSME2", "ABCC6", "UBB")
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.793206793206793	0.985699131501782	0.0232958000490367	0.259648824721495	0.669515222840653	7	c("SUPT5H", "POLR2I", "GTF2F1", "NELFB", "POLR2K", "POLR2J", "NELFE")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.0919080919080919	0.951798201798202	0.143758989039275	0.559496044304822	1.51087579345496	10	c("MIB2", "NCSTN", "RPS27A")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.836163836163836	0.985699131501782	0.0201955124804332	0.230013649347514	0.59309969865827	7	c("RPS27A", "TAB2", "UBC", "UBB", "MAP2K3", "UBA52")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.836163836163836	0.985699131501782	0.0201955124804332	0.23568879428628	0.651498812454137	12	c("JUN", "POLR2J", "POLR2K", "EGR2", "RARG", "YY1", "CREBBP", "PAGR1", "NCOR1", "PCGF2")
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.562437562437562	0.985699131501782	0.0402477565068868	0.354025030600578	0.926457767738206	8	c("TP53BP2", "BCL2L11", "YWHAZ", "BAD", "DYNLL1", "TFDP1")
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.048951048951049	0.902954188668474	0.20207170902116	0.62161179977328	1.62671288931382	8	c("PMVK", "GGPS1", "NCOA1")
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.809190809190809	0.985699131501782	0.0221551238181839	0.245821723793299	0.633861471782426	7	c("RPS27A", "IRF7", "UBC", "UBB", "TICAM1", "UBA52", "IRF3")
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.0919080919080919	0.951798201798202	0.143758989039275	0.560552097960449	1.51372758467157	10	c("GNB1", "GNG12")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.581418581418581	0.985699131501782	0.0387166740042594	0.341481805952476	0.922145205083507	10	c("KIF17", "PRKAR1B", "CAMK2B", "DLG2", "NRGN", "ARHGEF7", "CALM1", "MAPK3", "GIT1", "GRIN2C")
