-------------------------------
  Cluster: 	 Mophological.cluster.G4_9 
 -------------------------------
 Number of up-regulated genes:	 1 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.907092907092907	0.962819686223942	0.0146010500585968	0.155963302752294	0.396636802033589	6	c("ABCA6", "PSMD12", "ABCC3", "PSMD11", "EIF2S1", "PSMD5")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.157842157842158	0.94507973416162	0.105520936843198	0.548147067809378	1.43105894924344	7	c("RBBP4", "MEIS1", "CNOT9", "POLR2B")
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.784215784215784	0.94507973416162	0.0239329549624917	0.244289221020857	0.856250009197018	98	c("PIK3CD", "HECTD3", "VCAM1", "CAPZA1", "SEC22B", "RNF115", "CTSK", "S100A9", "S100A8", "CD1D", "KLHL20", "NCF2", "CTSE", "KLHL41", "MYD88", "ARIH2", "UBA3", "CBLB", "CD200", "ITGB5", "UBA5", "TRPC1", "RNF4", "HERC3", "SEC24B", "FBXW7", "TLR2", "RICTOR", "PIK3R1", "LNPEP", "SAR1B", "RNF144B", "TRIM39", "TAP1", "ITPR3", "MAP3K7", "UFL1", "RNF217")
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.212787212787213	0.94507973416162	0.0878312634480124	0.494812988463996	1.33848030829766	9	c("ADCY3", "RAMP1", "PTH1R", "GNB4", "ADCY2", "HRH2")
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.887112887112887	0.962819686223942	0.0162749990509926	0.179531735849735	0.468707236340299	7	c("SLC1A5", "SLC7A6", "SLC38A2", "SLC6A12", "SLC36A4", "SLC7A2", "SLC6A6")
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.909090909090909	0.962819686223942	0.0144273071264209	0.154187916160978	0.392121742096245	6	c("HAUS7", "CEP76", "CCP110", "ODF2", "HAUS6", "AHI1")
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.306693306693307	0.94507973416162	0.0686325631836726	0.405534058048936	1.18945678727199	16	c("SEC22B", "S100A9", "S100A8", "NCF2", "MYD88", "ITGB5", "TLR2", "LNPEP", "TAP1", "TLR4", "PSMD5", "SEC61A2", "MRC1", "CHUK")
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.939060939060939	0.969353227417743	0.011622042518008	0.192929102108953	0.637596772100784	48	c("HECTD3", "RNF115", "KLHL20", "KLHL41", "ARIH2", "UBA3", "CBLB", "UBA5", "RNF4", "HERC3", "FBXW7", "LNPEP", "RNF144B", "TRIM39", "UFL1", "RNF217", "SMURF1", "UBE3C", "RNF19A", "TRIM32", "FBXW2", "PSMD5", "ASB6", "ANAPC2", "ASB13")
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.248751248751249	0.94507973416162	0.0793434960134973	0.409122800120487	1.23403373872656	19	c("JAK1", "NUP133", "NUP35", "STAT1", "PDE12", "KPNA1", "NUP54", "ABCE1", "NUP155", "NUP153", "NUP43", "POM121C", "NUP205")
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.440559440559441	0.94507973416162	0.0514264916187015	0.355792537365905	1.06295392677757	18	c("ADAM17", "ADCY3", "RAMP1", "PTH1R", "GNB4", "ADCY2", "HRH2", "ITPR3", "MAPK14")
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.904095904095904	0.962819686223942	0.0148592627836833	0.158454106280193	0.413679430490902	7	c("PSMD12", "PSMD11", "ANAPC7", "CDK2", "BUB3", "ANAPC2", "PSMD5")
REACTOME_APOPTOSIS	0.739260739260739	0.94507973416162	0.0270967423183296	0.258316641462321	0.771738188853535	18	c("CFLAR", "CTNNB1", "KPNA1", "CASP3", "RIPK1", "PPP3CC", "TNFRSF10B", "TNFRSF10A", "TJP2", "TLR4", "PSMD5")
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.547452547452547	0.94507973416162	0.041488040200221	0.378929055064825	0.963670337484639	6	c("CTNNB1", "KPNA1", "CASP3")
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.574425574425574	0.94507973416162	0.0392758570896778	0.353506829310213	0.922907630838554	7	c("ADCY3", "GNB4", "ADCY2", "AQP1", "AQP3")
REACTOME_ARACHIDONIC_ACID_METABOLISM	0.685314685314685	0.94507973416162	0.030918431706181	0.294875251598265	0.797644214825039	9	c("CYP4B1", "CYP2U1", "TBXAS1", "PTGES", "ALOX5")
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.844155844155844	0.94507973416162	0.0196032645039178	0.227724954468096	0.727346371109078	32	c("CAPZA1", "SEC22B", "F5", "NPL", "RNF103", "EDEM1", "B4GALT4", "SEC24B", "SAR1B", "GFPT2", "PGM3", "MAN1A1")
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.184815184815185	0.94507973416162	0.0959206777921745	0.531146268538079	1.38667460903578	7	c("LAMB3", "COL4A3", "COL6A3", "COL8A1", "LOX", "BMP1")
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.901098901098901	0.962819686223942	0.0151147394041638	0.173353999126514	0.468926482539923	9	c("NOP56", "SPHK1", "STAT3", "TP53", "AP3M1", "FBXW2", "CCT6A", "SKIV2L", "FBXW7")
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.902097902097902	0.962819686223942	0.0150298748621405	0.159524934570255	0.405694536958201	6	c("PSMD12", "PSMD11", "PRICKLE1", "PSMD5", "SMURF1", "FZD7")
REACTOME_AUTOPHAGY	0.516483516483517	0.94507973416162	0.0441523058441465	0.344744263021482	0.991734998357744	14	c("PRKAB2", "ATG16L1", "MFN1", "PRKAA1", "SLC38A9", "ATG12")
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.495504495504495	0.94507973416162	0.0460457683018055	0.338418773671188	1.00156227517209	17	c("AGO3", "MOV10", "FZD7", "CTNNB1", "GNB4", "DVL3", "ITPR3", "MAP3K7", "SMURF1", "AGO2", "PSMD5")
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.755244755244755	0.94507973416162	0.0259735747969448	0.272768694383753	0.693689481602479	6	c("JCHAIN", "MSR1", "SCARA5", "CD163", "LRP1")
