-------------------------------
  Cluster: 	 Mophological.cluster.G4_28 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.577422577422577	0.915873714138356	0.0390355298112393	0.319101670839394	0.931588490846992	10	c("ABCA4", "RPS27A")
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.64035964035964	0.915873714138356	0.0341946045318573	0.30737894924648	0.835181258628304	7	c("PPFIA4", "CPLX1", "STX1A", "STXBP1")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.447552447552448	0.915873714138356	0.0507027937029348	0.359540824338841	1.06674441904852	11	c("MIB2", "RPS27A")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.795204795204795	0.916060994454876	0.0231538258045259	0.244736919939218	0.664976210403228	7	c("RPS27A", "TAB2", "RIPK2")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.835164835164835	0.923242482564516	0.0202691096367175	0.205197944998489	0.624412116168278	13	c("JUN", "HOXA3", "HOXA4", "EGR2", "RARG", "YY1", "PAGR1", "NCOR1", "PCGF2", "RARA", "HOXB2", "HOXB3", "HOXB4")
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.816183816183816	0.916060994454876	0.0216519363667421	0.229374711835128	0.623235459024074	7	c("RPS27A", "TICAM2", "IRF7", "UBC", "SARM1", "UBA52", "IRF3")
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.646353646353646	0.915873714138356	0.0337507376805299	0.304624312609334	0.827696618254217	7	c("GNG12", "GNG11", "NCALD", "GNB3", "GNB5", "DLG4")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.663336663336663	0.915873714138356	0.0325057651164641	0.281619071424313	0.835553440397054	11	c("KIF17", "PRKAR1B", "CAMK2B", "CAMK2G", "NRGN", "ARHGEF7", "GRIN2A", "MAPK3", "DLG4", "MAPT")
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.78021978021978	0.916060994454876	0.024215353215022	0.230349187070918	0.776564068985988	28	c("RPS8", "RPS27", "RPS7", "RPS27A", "RPSA", "EIF4A2", "RPS3A", "RPS18", "RPS20", "EIF3E", "EIF3H", "RPS6", "RPS24", "EIF3F", "RPS13", "RPS3", "RPS25", "EIF4B")
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.024975024975025	0.915873714138356	0.287857117255149	0.651406203434905	1.76993985501198	7	c("PLA2G5", "MBOAT2", "PLB1")
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.206793206793207	0.915873714138356	0.0894366833718621	0.496680536111845	1.34953378005544	7	c("PLA2G5", "MBOAT2", "MBOAT1")
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.0999000999000999	0.915873714138356	0.137250779610133	0.318908779687405	1.22803764951009	109	c("MIB2", "TNFRSF14", "VAMP3", "FBXO44", "RNF19B", "VCAM1", "THEM4", "CD34", "PPP2R5A", "ENAH", "KIF3C", "ASB3", "RPS27A", "KLHL41", "UBE2E2", "UBA7", "TRAIP", "KCTD6", "DZIP3", "CD200", "ANAPC13", "ANAPC4", "ANAPC10", "FBXL7", "ERAP2", "UBE2B", "CD74", "RNF130", "BTN3A2", "BTN2A2", "BTN3A1", "BTN3A3", "BTN2A1", "HLA-F", "HLA-A", "HLA-E", "HLA-B", "MICA", "MICB", "HLA-DRB1", "TAP1", "PSMB9", "HLA-DMA", "HLA-DPB1", "TAPBP", "PPP2R5D", "KLC4", "UBE3D")
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.181818181818182	0.915873714138356	0.096887770327544	0.393646185314006	1.27382468096018	21	c("GNG12", "POMC", "RAMP1", "GNAI2", "GPR27", "RXFP1", "ADCY2", "PTGER4", "VIP", "PRKAR1B", "IL6", "CRHR2", "GNG11")
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.579420579420579	0.915873714138356	0.038875878582578	0.336074267476749	0.913149486625201	7	c("GNG12", "GNAI2", "GNG11", "ADRA2A", "CACNA1C", "GNB3")
REACTOME_AGGREPHAGY	0.886113886113886	0.931978735550164	0.016356070983033	0.182716849898905	0.496461091578521	7	c("RPS27A", "HSF1", "VIM", "UBC", "HSP90AA1")
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.527472527472527	0.915873714138356	0.0431901998334182	0.341070557514298	0.976909961016088	9	c("ATP6V1E2", "NPRL2", "ATP6V1G2", "LAMTOR4", "BMT2", "ATP6V1G1", "TCIRG1")
REACTOME_AMYLOID_FIBER_FORMATION	0.733266733266733	0.915899516305196	0.0275182928235944	0.258405141589262	0.740135878734535	9	c("RPS27A", "SNCAIP", "TGFBI", "UBE2L6", "UBC", "ITM2B", "B2M")
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.921078921078921	0.941939593507538	0.0133546284394486	0.172081490607245	0.559984629885088	22	c("SDCCAG8", "ALMS1", "NPHP1", "CEP135", "CEP72", "CEP162", "PCM1", "CDK5RAP2", "CNTRL", "TMEM216", "C2CD3", "CEP164", "CEP290", "HAUS4", "HSP90AA1", "TTBK2")
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.031968031968032	0.915873714138356	0.252961123069611	0.61247665100491	1.70668984348556	8	c("ERAP2", "HLA-F", "HLA-A", "HLA-E", "HLA-B", "TAP1", "TAPBP")
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.146853146853147	0.915873714138356	0.110122263835536	0.43821489859766	1.37358759567785	16	c("VAMP3", "RPS27A", "HLA-F", "HLA-A", "HLA-E", "HLA-B", "TAP1", "PSMB9", "TAPBP")
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.320679320679321	0.915873714138356	0.066436413766281	0.310231335671205	1.10909394875696	46	c("MIB2", "FBXO44", "RNF19B", "ASB3", "RPS27A", "KLHL41", "UBE2E2", "UBA7", "TRAIP", "KCTD6", "DZIP3", "ANAPC13", "ANAPC4", "ANAPC10", "FBXL7", "UBE2B", "RNF130", "PSMB9", "UBE3D", "UBE2D4", "KCTD7", "UBE2H", "UBE2V2", "FBXO32")
