-------------------------------
  Cluster: 	 Mophological.cluster.G4_24 
 -------------------------------
 Number of up-regulated genes:	 2 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.908091908091908	0.997428880498308	0.0145143429459948	0.214806744194324	0.683059289865541	51	c("PSMB2", "ABCD3", "PSMA5", "PSMD4", "PSMB4", "PSME4", "PSMD14", "ABCB6", "PSMD1", "PSMD6")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.92007992007992	0.997428880498308	0.0134461833974729	0.21065385721251	0.662126021895987	45	c("PSMB2", "PSMA5", "PSMD4", "PSMB4", "PSME4", "PSMD14", "ABCB6", "PSMD1", "PSMD6")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.84015984015984	0.997428880498308	0.0199001825208318	0.230032127907013	0.567056783840402	6	c("ADAM17", "NEURL1B", "ARRB1", "PSEN1", "APH1B")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.334665334665335	0.997428880498308	0.0643583367917361	0.476179441691666	1.20333547777144	7	c("MAPKAPK2", "IRAK2", "MAPKAPK3", "MAPK14")
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.699300699300699	0.997428880498308	0.0299195667151671	0.294838933212653	0.782600933053015	10	c("TUBA4A", "PRKAA1", "TUBB2A", "PRKAG2", "TUBB4B", "PRKAG1", "TUBA1B", "TUBA1C", "PRKAB1")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.112887112887113	0.997428880498308	0.128142916898415	0.530599762284164	1.45582414992636	13	c("RBBP4", "PBX1", "RBBP5", "MEIS1", "POLR2D", "CNOT9")
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.300699300699301	0.997428880498308	0.0696133438850965	0.438376080506322	1.18851199513801	12	c("CDC7", "MCM6", "ORC2", "CDC25A", "ATRIP", "RAD1", "MCM3", "ORC5", "MCM4")
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.522477522477522	0.997428880498308	0.0436251240000606	0.380311543569968	0.961071253639066	7	c("YWHAQ", "PPP3R1", "YWHAG", "MAPK8")
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.863136863136863	0.997428880498308	0.0181674946847152	0.224156163684201	0.65995906691719	23	c("MTF1", "FDPS", "ELOVL6", "HMGCS1", "HMGCR", "SMARCD3", "FDFT1", "TGS1", "NCOA2", "SQLE", "IDI1", "SCD", "GPAM")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.931068931068931	0.997428880498308	0.0124136372369971	0.186175565275285	0.557730126173183	27	c("NRAS", "TUBA4A", "CAMK1", "PRKAR2A", "CAMK2D", "PRKAA1", "TUBB2A", "ADCY1", "PRKAR2B", "PRKAG2", "TUBB4B", "LIN7C", "KRAS", "PRKAG1", "TUBA1B", "TUBA1C", "LIN7A", "PRKAB1", "NBEA")
