-------------------------------
  Cluster: 	 Mophological.cluster.G4_1 
 -------------------------------
 Number of up-regulated genes:	 2 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.756243756243756	0.993411726613308	0.0259033757772498	0.255012842774916	0.781510546984686	24	c("ABCD3", "PSMA5", "PSME4", "PSMD1", "PSMD6", "PSMD2", "ABCF1", "PEX3", "PSMB1", "PSMC2", "DERL1", "VCP", "PSMD5", "ABCC2", "PSMD13")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.809190809190809	0.993411726613308	0.0221551238181839	0.238936942521121	0.71882432420041	21	c("PSMA5", "PSME4", "PSMD1", "PSMD6", "PSMD2", "PSMB1", "PSMC2", "DERL1", "VCP", "ABCA1", "PSMD5", "ABCC2", "PSMD13")
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.58041958041958	0.993411726613308	0.0387962208304479	0.370353982300885	0.923765111162856	6	c("TUBA4A", "PRKAA1", "PRKAG2", "TUBB4B", "PRKAG1", "PRKAB1")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.378621378621379	0.993411726613308	0.0584693210386381	0.414067468135719	1.13164247043815	11	c("RBBP4", "RBBP5", "POLR2D", "POLR2B", "HDAC3")
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.291708291708292	0.993411726613308	0.0711327399327894	0.442272170590569	1.22697865150115	12	c("MCM6", "CDC25A", "ATRIP", "RAD1", "RAD17", "MCM3", "ORC3", "ORC5", "MCM4")
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.535464535464535	0.993411726613308	0.0425023180036553	0.347597167330404	0.964325435776746	12	c("MTF1", "FDPS")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.662337662337662	0.993411726613308	0.0325785172778622	0.299838240110205	0.840806858318728	13	c("NRAS", "TUBA4A", "PRKAR2A", "PRKAA1", "ADCY1", "PRKAR2B", "PRKAG2", "TUBB4B")
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.765234765234765	0.993411726613308	0.0252712808055621	0.260436070690742	0.704215000756598	10	c("MCM6", "MCM3", "ORC3", "ORC5", "MCM4", "POLE3", "POLA2", "POLE")
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.704295704295704	0.993411726613308	0.0295645497308931	0.256675438641541	0.915160951434648	141	c("MTOR", "UBR4", "CDC42", "RNF220", "HECTD3", "PIK3R3", "GLMN", "PSMA5", "AHCYL1", "NRAS", "RNF115", "CTSS", "CD1D", "FCGR2B", "SELL", "CTSE", "PSME4", "FBXO41", "HECW2", "RNF25", "TUBA4A", "CUL3", "TRIP12", "PSMD1", "VHL", "ATG7", "DYNC1LI1", "MYD88", "ARIH2", "RNF123", "DCAF1", "PSMD6")
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.112887112887113	0.993411726613308	0.128142916898415	0.55460235369939	1.48075221421249	9	c("ADCY3", "VIPR1", "PTH1R", "PRKAR2A", "ADCY5", "HRH2", "ADCY1", "PRKAR2B")
