-------------------------------
  Cluster: 	 Mophological.cluster.G4_26 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.0899100899100899	0.37962037962038	0.14551614609036	0.617656803036508	1.54535106670436	9	c("ISG15", "DDX58", "IFIT1", "OAS1", "OAS3")
REACTOME_CELL_CYCLE	0.944055944055944	0.944055944055944	0.0111060331981493	0.14422400900399	0.356417388477743	8	c("POLD1", "ESCO1", "NUP93", "TFDP1", "CENPJ", "KMT5A", "CDK5RAP2", "CHMP4C")
REACTOME_CELL_CYCLE_MITOTIC	0.944055944055944	0.944055944055944	0.0111060331981493	0.14422400900399	0.356417388477743	8	c("POLD1", "ESCO1", "NUP93", "TFDP1", "CENPJ", "KMT5A", "CDK5RAP2", "CHMP4C")
REACTOME_CHROMATIN_MODIFYING_ENZYMES	0.174825174825175	0.51948051948052	0.0992333343771191	0.579678295719005	1.40048783021622	6	c("SMYD3", "SMARCC1", "YEATS2", "SAP30L")
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.050949050949051	0.37962037962038	0.197822021315103	0.57303149476241	1.50977624572385	16	c("ISG15", "IFI6", "MUC1", "POMC", "IL17RC")
REACTOME_DEVELOPMENTAL_BIOLOGY	0.224775224775225	0.51948051948052	0.0847985102819124	0.522858384129451	1.3244137686945	10	c("AGRN", "CNTN6", "ITGA9")
REACTOME_INFECTIOUS_DISEASE	0.324675324675325	0.550219011757473	0.0658311958368866	0.462369334857477	1.18156238090074	12	c("ISG15", "POMC", "SAP30L", "VPS37D", "MET", "CHMP4C")
REACTOME_INNATE_IMMUNE_SYSTEM	0.197802197802198	0.51948051948052	0.0919686140000427	0.536756843621264	1.35961892495349	10	c("ISG15", "MUC1")
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.044955044955045	0.37962037962038	0.211400189384923	0.637205743684536	1.62085152368456	11	c("ISG15", "IFI6")
REACTOME_INTERFERON_SIGNALING	0.0889110889110889	0.37962037962038	0.14641623786055	0.584568067446594	1.50016843834703	13	c("ISG15", "IFI6")
REACTOME_MEMBRANE_TRAFFICKING	0.59040959040959	0.738011988011988	0.0380056241581377	0.370933791130078	0.89616648428986	6	c("KIF9", "VPS37D", "CHMP4C", "SLC2A8", "VPS51")
REACTOME_METABOLISM_OF_LIPIDS	0.233766233766234	0.51948051948052	0.0826646449123753	0.531980235069463	1.30166929905777	7	c("SLC44A3", "POMC", "SCAP", "CYP21A2")
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.0949050949050949	0.37962037962038	0.141225119642531	0.659511284303982	1.59336227417719	6	c("AGRN", "CNTN6", "ITGA9")
REACTOME_O_LINKED_GLYCOSYLATION	0.355644355644356	0.550219011757473	0.0614364107201271	0.4720549059228	1.15504174403976	7	c("MUC1", "GALNT14")
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.355644355644356	0.550219011757473	0.0614364107201271	0.4720549059228	1.15504174403976	7	c("MUC1", "GALNT14")
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.463536463536464	0.662194947909234	0.0490939668192139	0.381262312568326	1.03763263313502	22	c("MUC1", "DCAF6", "AGBL5", "GALNT14", "KLHL41")
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	0.94005994005994	0.944055944055944	0.0115202567953401	0.17910447761194	0.471889744757227	16	c("POMC", "SMARCC1", "MET", "INTS10", "ZNF517", "MLLT3", "KMT5A", "CENPJ", "TFDP1", "BRD7", "CHD3", "ZNF750", "SMAD2", "NEDD4L", "MLLT1", "ZNF486")
REACTOME_SARS_COV_INFECTIONS	0.85014985014985	0.944055944055944	0.0191546578437244	0.222748815165877	0.538155399535798	6	c("GALNT1", "ST6GALNAC2", "CHD3", "MAN1B1", "CHMP4C", "SAP30L")
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	0.357642357642358	0.550219011757473	0.0611692626746689	0.455119892301619	1.15283042228465	10	c("ATP13A2", "SLC44A3", "SLC25A26")
REACTOME_VESICLE_MEDIATED_TRANSPORT	0.59040959040959	0.738011988011988	0.0380056241581377	0.370933791130078	0.89616648428986	6	c("KIF9", "VPS37D", "CHMP4C", "SLC2A8", "VPS51")
