-------------------------------
  Cluster: 	 Mophological.cluster.G4_22 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.36963036963037	0.693056943056943	0.0596037042575973	0.431504942270759	1.14779146302856	7	c("AP1S3", "HERC6", "SH3RF1", "CUL7")
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	0.752247752247752	0.755244755244755	0.0261841515946199	0.273130285789077	0.726519164933552	7	c("ATF3", "WFS1", "CUL7")
REACTOME_CELL_CELL_COMMUNICATION	0.607392607392607	0.723086437372152	0.0366850427613443	0.344455732574649	0.89964915648181	6	c("F11R", "CTNND1", "CLDN7", "PVR", "NECTIN2", "CLDN5")
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.607392607392607	0.723086437372152	0.0366850427613443	0.344455732574649	0.89964915648181	6	c("F11R", "CTNND1", "CLDN7", "PVR", "NECTIN2", "CLDN5")
REACTOME_CELL_JUNCTION_ORGANIZATION	0.607392607392607	0.723086437372152	0.0366850427613443	0.344455732574649	0.89964915648181	6	c("F11R", "CTNND1", "CLDN7", "PVR", "NECTIN2", "CLDN5")
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.0132270145024293	0.176546900130789	0.380730400722792	0.58316775596101	1.7009408844341	12	c("ISG15", "IFI6", "MUC1", "IRF6", "POMC", "FLNB")
REACTOME_DEVELOPMENTAL_BIOLOGY	0.265734265734266	0.693056943056943	0.0758886900606117	0.420968991673433	1.22785144016813	12	c("AGRN", "WNT4", "EFNA1", "CNTN6", "ABLIM2", "DSP")
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.0217784528094605	0.181487106745504	0.352487857583619	0.653673259985949	1.73875317272991	7	c("AGRN", "COL8A2", "F11R")
REACTOME_HEMOSTASIS	0.348651348651349	0.693056943056943	0.0623861492893626	0.426697611420626	1.16547588352171	8	c("PDPN", "F11R", "KIF9")
REACTOME_INFECTIOUS_DISEASE	0.435564435564436	0.693056943056943	0.0519512476197082	0.371420273874761	1.06171130048865	11	c("ISG15", "POMC", "AP1S3", "PLK2", "HBEGF")
REACTOME_INNATE_IMMUNE_SYSTEM	0.305694305694306	0.693056943056943	0.0687943095604775	0.445005447562336	1.21548165091185	8	c("ISG15", "MUC1", "PTX3", "DSP", "ABCA13")
REACTOME_INTERFERON_SIGNALING	0.0141237520104631	0.176546900130789	0.380730400722792	0.695143017551873	1.81557387563359	6	c("ISG15", "IFI6", "IRF6", "FLNB")
REACTOME_MEMBRANE_TRAFFICKING	0.443556443556444	0.693056943056943	0.0511147954416412	0.403621998685901	1.07362358805037	7	c("AP1S3", "KIF9", "HBEGF", "GJA1")
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.518481518481518	0.723086437372152	0.0439759278026345	0.362380118044558	0.989799982340062	8	c("AGRN", "B3GNT7", "CHSY3")
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.233766233766234	0.693056943056943	0.0826646449123753	0.475045986877994	1.29753395953346	8	c("AGRN", "EFNA1", "CNTN6", "ABLIM2")
REACTOME_NEUTROPHIL_DEGRANULATION	0.734265734265734	0.755244755244755	0.0274480081801021	0.28094737666285	0.73377809259056	6	c("PTX3", "DSP", "ABCA13", "HBB")
REACTOME_O_LINKED_GLYCOSYLATION	0.41958041958042	0.693056943056943	0.0536769600638126	0.426351524573613	1.11354450855092	6	c("MUC1", "B3GNT7")
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.41958041958042	0.693056943056943	0.0536769600638126	0.426351524573613	1.11354450855092	6	c("MUC1", "B3GNT7")
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.436563436563437	0.693056943056943	0.0518457624865066	0.356225901939563	1.05475365691125	13	c("MXRA8", "MUC1", "B3GNT7", "USP13", "WFS1")
REACTOME_RHO_GTPASE_CYCLE	0.205794205794206	0.693056943056943	0.0897104652742981	0.486992419150228	1.33016427743249	8	c("ARHGAP29", "CDC42EP3", "SH3RF1", "DSP", "GJA1", "ARHGAP39", "CCDC187")
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	0.561438561438561	0.723086437372152	0.0403295396423143	0.328459145728822	0.958025515172355	12	c("TP53BP2", "POMC", "PCBP4", "PLK2", "ZNF300", "SERPINE1")
REACTOME_SIGNALING_BY_GPCR	0.0969030969030969	0.605644355644356	0.139599673451922	0.591698256582956	1.54539694679417	6	c("WNT4", "RGS4", "POMC", "HBEGF", "EDN1")
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	0.205794205794206	0.693056943056943	0.0897104652742981	0.486992419150228	1.33016427743249	8	c("ARHGAP29", "CDC42EP3", "SH3RF1", "DSP", "GJA1", "ARHGAP39", "CCDC187")
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	0.748251748251748	0.755244755244755	0.0264649017470855	0.273148148148148	0.713408074933967	6	c("SLC12A4", "HBA2", "NALCN", "HBB", "CA2", "NIPAL1")
REACTOME_VESICLE_MEDIATED_TRANSPORT	0.755244755244755	0.755244755244755	0.0259735747969448	0.269281065147977	0.750186635455388	9	c("AP1S3", "KIF9", "HBEGF", "GJA1")
