-------------------------------
  Cluster: 	 Mophological.cluster.G4_21 
 -------------------------------
 Number of up-regulated genes:	 1 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.954045954045954	1	0.0100128309769611	0.192373925121456	0.618941044857064	58	c("PSMB2", "ABCD3", "PSMA5", "PSMD4", "PSMB4", "PSME4", "PSMD14", "ABCB6", "PSMD1")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.961038961038961	1	0.00918593980608508	0.183772522294346	0.58689064678056	52	c("PSMB2", "PSMA5", "PSMD4", "PSMB4", "PSME4", "PSMD14", "ABCB6", "PSMD1", "PSMD6", "PSMD2")
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	0.923076923076923	1	0.0131702144400005	0.173726676752395	0.428315364719811	6	c("ANAPC11", "CDC27", "RB1", "ANAPC7", "ANAPC15", "CDC26")
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.814185814185814	1	0.0217960026831818	0.250305741529015	0.637291135563805	8	c("POLR2D", "POLR2B", "NCBP1", "POLR2L", "POLR2G")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.110889110889111	0.903762903762904	0.129442887745046	0.581792228466187	1.48127257359949	8	c("APH1A", "NCSTN", "ADAM17")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.653346653346653	1	0.0332359307785383	0.334759162793037	0.852313837044097	8	c("MAPKAPK2", "MAPKAPK3", "MAPK14")
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.527472527472527	1	0.0431901998334182	0.380267474135756	0.988864926787641	9	c("TUBA4A", "PRKAA1", "TUBB2A", "PRKAG2", "TUBB4B", "PRKAG1", "TUBA1B", "TUBA1C", "PRKAB1")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.553446553446553	1	0.0409883873374721	0.335246727528571	0.962809866558633	18	c("RBBP4", "PBX1", "RBBP5", "POLR2D", "POLR2B", "KMT2C", "ASH2L", "WDR5", "RXRA", "POLR2L", "POLR2G")
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.337662337662338	1	0.0639271933359996	0.416998225832253	1.15128346880428	13	c("MCM6", "CDC25A", "ATRIP", "RAD1", "MCM3", "ORC3", "RPA3", "ORC5", "MCM4")
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.524475524475524	1	0.0434506826723125	0.329642198871367	0.988914633316287	25	c("MTF1", "NFYC", "PMVK", "FDPS")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.704295704295704	1	0.0295645497308931	0.279610128673178	0.845214353646789	27	c("RPS6KA1", "PRKACB", "NRAS", "TUBA4A", "CAMK1", "PRKAR2A", "PRKAA1", "TUBB2A", "RPS6KA2", "ADCY1", "PRKAR2B", "PRKAG2", "TUBB4B", "LIN7C", "KRAS", "PRKAG1", "TUBA1B", "TUBA1C", "LIN7A", "PRKAB1", "NBEA")
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.739260739260739	1	0.0270967423183296	0.281061782634159	0.775978802819981	13	c("EIF3I", "EIF4G1", "EIF4E", "EIF3B", "EIF4H", "EIF4EBP1", "EIF3A", "EIF3M")
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.542457542457542	1	0.0419081748591401	0.367156085892985	0.974279890732184	10	c("MCM6", "MCM3", "ORC3", "RPA3", "ORC5", "MCM4", "POLE3", "POLA2")
