-------------------------------
  Cluster: 	 Mophological.cluster.G4_25 
 -------------------------------
 Number of up-regulated genes:	 1 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.719280719280719	0.949073585025247	0.0285038599247822	0.288741886012033	0.817839290720908	17	c("ABCA4", "RPS27A", "ABCC5", "PSMB8", "PSMB9")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.811188811188811	0.949073585025247	0.0220116482772519	0.253085088524935	0.661128926134652	9	c("RPS27A", "PSMB8", "PSMB9", "UBC", "PSME1", "PSME2", "ABCD4")
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.547452547452547	0.949073585025247	0.041488040200221	0.391092253446075	0.966995038995639	6	c("PPFIA4", "CPLX1", "STX1A", "STXBP1")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.53946053946054	0.949073585025247	0.0421619430092452	0.35377070368422	0.96932825537465	13	c("MIB2", "RPS27A", "NEURL1B", "DLL1", "DTX2")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.509490509490509	0.949073585025247	0.044774889329693	0.381164505350834	0.995708129514768	9	c("RPS27A", "IRAK2", "TAB2", "NOD1", "RIPK2")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.803196803196803	0.949073585025247	0.0225842720346634	0.253902656278557	0.695690785818062	13	c("JUN", "EZH2", "EGR2", "EED", "RARG", "PAGR1", "NCOR1", "PCGF2", "RARA", "HOXB2", "HOXB3", "HOXB4")
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.511488511488511	0.949073585025247	0.0445961615888961	0.380641261558787	0.994341270612259	9	c("CDC7", "RFC4", "RFC2", "DBF4", "MCM7", "RAD9A", "CHEK1", "CDK2")
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.958041958041958	0.984198728101167	0.00954760674075313	0.134334520928016	0.356161489494575	10	c("RPS27A", "TICAM2", "LY96", "IRF7", "UBC", "TRAF3", "SARM1", "TICAM1", "UBA52", "IRF3")
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.968031968031968	0.984457309758515	0.00829069833204511	0.109784265610852	0.282103142373436	8	c("PLCB1", "GNG7", "DLG4", "GNB5", "PLCB2", "GNB3", "GNG11", "GNB4")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.11988011988012	0.949073585025247	0.12384217120105	0.543757177528923	1.44166491929386	10	c("KIF17", "PRKAB2")
