-------------------------------
  Cluster: 	 Mophological.cluster.G4_12 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.242757242757243	0.978131265648797	0.0806388495950661	0.429421650420258	1.21814843293781	16	c("ABCA4", "PEX19", "ERLEC1", "RPS27A")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.855144855144855	0.978131265648797	0.0187775930480379	0.247105055102221	0.665832396852964	12	c("ERLEC1", "RPS27A", "LMBRD1", "ERLIN2", "ERLIN1", "UBC", "PSME1", "PSME2")
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	0.846153846153846	0.978131265648797	0.0194541744944906	0.239557260386134	0.596819668401549	7	c("UBE2E1", "ANAPC10", "ANAPC16", "ANAPC15", "ANAPC5")
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	0.615384615384615	0.978131265648797	0.0360729976388226	0.365168539325843	0.897224197816285	6	c("CDKN1A", "CDKN1C", "CCND1", "CCND2", "CDKN1B", "TFDP1")
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.938061938061938	0.978131265648797	0.0117231586093378	0.159065383195457	0.411307880234646	9	c("SUPT5H", "POLR2I", "GTF2F1", "POLR2E", "SUPT4H1", "NELFB", "POLR2K", "POLR2J", "NELFE")
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.734265734265734	0.978131265648797	0.0274480081801021	0.303974211844085	0.746868881098447	6	c("PPFIA4", "STX1A", "STXBP1")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.0395458046985448	0.679320679320679	0.321775918075361	0.61484681603661	1.63070140673798	11	c("MIB2", "APH1A", "NCSTN", "RPS27A")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.843156843156843	0.978131265648797	0.019677649030838	0.242276988965482	0.603595449299413	7	c("RPS27A", "TAB2")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.855144855144855	0.978131265648797	0.0187775930480379	0.248020687264922	0.668299596713666	12	c("JUN", "POLR2J", "POLR2K", "EGR2", "YY1", "PAGR1", "NCOR1", "PCGF2", "POLR2E", "POLR2I", "NCOA6", "MAFB")
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.834165834165834	0.978131265648797	0.0203426159572209	0.233954606901528	0.574829734484173	6	c("BCL2L11", "BAD", "DYNLL1", "TFDP1", "DYNLL2", "AKT2")
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.0341121439477089	0.657242757242757	0.321775918075361	0.675916584762492	1.68394108087073	7	c("PMVK", "GGPS1", "NCOA1")
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.713286713286713	0.978131265648797	0.0289274314524646	0.315546663678495	0.775302556773423	6	c("RPS27A", "UBC", "UBB", "TICAM1", "UBA52", "IRF3")
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.045954045954046	0.73026973026973	0.208955027549354	0.595443054337164	1.55774029849707	10	c("GNB1", "GNG12")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.492507492507492	0.978131265648797	0.0463227785794633	0.371028440939863	1.01506082695138	13	c("KIF17", "PRKACB", "ERBB4")
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.926073926073926	0.978131265648797	0.0128901829648689	0.202866289503502	0.632694964029274	36	c("RPS8", "RPS27", "RPS7", "RPS27A", "RPSA", "EIF4A2", "RPS3A", "RPS23", "RPS14", "RPS12", "RPS20", "EIF3E", "EIF3H", "RPS6", "RPS24", "EIF3F", "RPS13", "FAU", "RPS3", "RPS25")
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.74025974025974	0.978131265648797	0.0270265157079683	0.306332406465415	0.763179562801178	7	c("MBOAT2", "PLA2G12A", "PLBD1", "PLA2G4B", "PLA2G4F")
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.74025974025974	0.978131265648797	0.0270265157079683	0.306332406465415	0.763179562801178	7	c("MBOAT2", "PLA2G12A", "PLBD1", "PLA2G4B", "PLA2G4F")
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.435564435564436	0.978131265648797	0.0519512476197082	0.297412072615505	1.03762496787724	123	c("MIB2", "TNFRSF14", "VAMP3", "FBXO2", "PRKACB", "BCL10", "THEM4", "PPP2R5A", "ENAH", "KIF3C", "ASB3", "RPS27A", "UBE2E3", "ITPR1", "UBE2E2", "UBE2E1", "UBA7", "TRAIP", "DZIP3", "ANAPC13", "PIK3CB", "SIAH2", "LNX1", "ANAPC10", "CTSO", "SH3RF1", "FBXL7", "ERAP2", "SKP1", "UBE2B", "KLHL3", "CANX", "RNF130", "BTN3A2", "BTN3A1", "BTN3A3", "BTN2A1", "HLA-F", "HLA-E", "MICA", "TAPBP", "PPP2R5D", "KLC4", "UBE3D", "HACE1")
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.953046953046953	0.978131265648797	0.0101263868834473	0.123381382848766	0.307385532294172	7	c("NECTIN2", "CDH2", "ACTG1", "JUP", "CDH13", "CDH1")
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.0799200799200799	0.817902097902098	0.155241966228839	0.486695116213151	1.4144960033104	19	c("GNB1", "GNG12", "PRKACB", "POMC", "RAMP1", "GNAI2", "GPR27", "RXFP1", "VIP", "PRKAR1B", "CRHR2", "GNG11")
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.0371308421547978	0.662015746711151	0.321775918075361	0.696979260193239	1.71248777010186	6	c("GNB1", "GNG12")
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.0559440559440559	0.74354736172918	0.188204146308491	0.661427502266145	1.62513660467566	6	c("GNB1", "GNG12", "GNAI2")
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.0819180819180819	0.817902097902098	0.153158808683073	0.586592029581573	1.48772837665115	8	c("GNB1", "GNG12", "GNAI2")
REACTOME_AGGREPHAGY	0.974025974025974	0.986115953012505	0.00745009291296373	0.118542281487871	0.314398741504894	11	c("UBE2V1", "UBA52", "DYNLL2", "UBB", "HSP90AA1", "DYNC1H1", "UBC", "DYNLL1", "VIM", "HSF1")
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.272727272727273	0.978131265648797	0.0745500777420554	0.49780586163838	1.24020590648131	7	c("CASP9", "CDKN1A")
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.794205794205794	0.978131265648797	0.0232248320654428	0.26882686023472	0.660511347639246	6	c("RPS27A", "TAB2")
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.573426573426573	0.978131265648797	0.0393561959521291	0.326391483174943	0.944024501957172	18	c("LAMTOR5", "ATP6V1E2", "LAMTOR3", "ATP6V1G2", "RRAGD", "LAMTOR4", "ATP6V1F", "ATP6V0E2", "RHEB", "ATP6V1H", "ATP6V1G1")
REACTOME_AMYLOID_FIBER_FORMATION	0.518481518481518	0.978131265648797	0.0439759278026345	0.347573818847224	0.985969157224829	16	c("APH1A", "NCSTN", "RPS27A", "SIAH2", "SNCA")
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.903096903096903	0.978131265648797	0.014944717875289	0.204799937184948	0.616947732074146	25	c("SDCCAG8", "ALMS1", "CC2D2A", "CEP135", "CEP72", "CEP162", "PCM1", "DCTN3", "TCTN3", "TMEM216", "C2CD3", "CEP164", "CEP290", "TCTN1", "DYNLL1", "HAUS4", "DYNC1H1", "HSP90AA1")
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.127872127872128	0.888724483064106	0.119348440591015	0.595398911098568	1.46290343460948	6	c("ERAP2", "CANX", "HLA-F", "HLA-E", "TAPBP")
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.532467532467532	0.978131265648797	0.0427591434738678	0.353716663489988	0.980988613547238	14	c("VAMP3", "RPS27A", "HLA-F", "HLA-E", "TAPBP")
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.483516483516484	0.978131265648797	0.0471642455670861	0.307896342413594	1.01484614578959	59	c("MIB2", "FBXO2", "ASB3", "RPS27A", "UBE2E3", "UBE2E2", "UBE2E1", "UBA7", "TRAIP", "DZIP3", "ANAPC13", "SIAH2", "LNX1", "ANAPC10", "SH3RF1", "FBXL7", "SKP1", "UBE2B", "KLHL3", "RNF130", "UBE3D", "HACE1", "ZNRF2", "UBE2D4")
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.0166718744695258	0.657242757242757	0.352487857583619	0.599239995935195	1.69987531203359	16	c("ISG15", "RPS27A", "NUP210", "UBE2E1", "UBA7", "FLNB", "EIF4E3", "EIF4A2")
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.115884115884116	0.87185263715876	0.126253987849115	0.444684100791095	1.33958462704382	25	c("GNB1", "GNG12", "PRKACB", "POMC", "RAMP1", "ITPR1", "GNAI2", "GPR27", "RXFP1", "PLK2", "VIP", "PRKAR1B", "CRHR2", "GNG11")
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.792207792207792	0.978131265648797	0.0233667307764121	0.275068380101813	0.719607185617246	10	c("RPS27A", "UBE2E1", "ANAPC10", "ANAPC16", "ANAPC15", "ANAPC5", "UBC")
