-------------------------------
  Cluster: 	 Mophological.cluster.G4_13 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.898101898101898	0.98952092683436	0.0153676328786693	0.209711145178616	0.613747690275662	17	c("ABCA4", "RPS27A", "ERLIN2", "ABCA2", "ERLIN1", "ABCB9", "UBC", "ABCC4", "PSME1", "PSME2", "ABCC6", "UBB", "ABCA8", "ABCA10")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.918081918081918	0.98952092683436	0.013628036219219	0.187655222791692	0.502531080431388	10	c("RPS27A", "LMBRD1", "ERLIN2", "ERLIN1", "UBC", "PSME1", "PSME2", "ABCC6", "UBB")
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	0.626373626373626	0.98952092683436	0.0352404270679709	0.366373320981936	0.891160364140952	6	c("CDKN1A", "CDKN1C", "CCND1", "CCND2", "CDKN1B", "TFDP1")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.232767232767233	0.98952092683436	0.0828962134571565	0.488715606452788	1.28728879484276	9	c("MIB2", "RPS27A")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.874125874125874	0.98952092683436	0.0173129588067077	0.22353421957591	0.559569472125711	7	c("RPS27A", "TAB2", "UBC", "UBB", "MAP2K3", "UBA52", "UBE2V1")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.812187812187812	0.98952092683436	0.0219398252709772	0.253219720218026	0.691097852717015	11	c("JUN", "POLR2J", "EGR2", "EED", "RARG", "YY1", "CREBBP", "PAGR1", "NCOR1", "PCGF2")
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.453546453546454	0.98952092683436	0.0500922874402106	0.422108209771363	1.05665641962921	7	c("TP53BP2", "BCL2L11")
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.81018981018981	0.98952092683436	0.0220834140571177	0.265419039407777	0.664419040875695	7	c("GGPS1", "NFYA")
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.812187812187812	0.98952092683436	0.0219398252709772	0.264557502061746	0.662262368850939	7	c("RPS27A", "UBC", "UBB", "SARM1", "TICAM1", "UBA52", "IRF3")
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.782217782217782	0.98952092683436	0.0240742072753014	0.272266084884551	0.729114637825655	10	c("GNG12", "GRIK2", "GNG11", "GRIK4", "GNB3")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.92007992007992	0.98952092683436	0.0134461833974729	0.193995428129182	0.551250796185478	14	c("PRKAA2", "ERBB4", "PRKAR1B", "CAMK2B", "APBA1", "DLG2", "NRGN", "ARHGEF7", "MAPK3", "DLG4", "GIT1", "GRIN2C", "GRIN3B")
REACTOME_ACTIVATION_OF_SMO	0.170829170829171	0.98952092683436	0.100633389423036	0.547042344699295	1.36940194943998	7	c("BOC", "EVC2", "EVC", "KIF3A", "CSNK1A1", "SMO")
