-------------------------------
  Cluster: 	 Mophological.cluster.G4_6 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.988011988011988	0.988011988011988	0.00502537209391229	0.0701914940446867	0.208121837550756	10	c("PAK3", "UBA1", "UBE2O", "AP1G1", "PPL", "AREL1", "FBXL3", "LMO7", "FBXO21")
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.928071928071928	0.968546604910241	0.0127010968624207	0.144924689128574	0.403008209175815	7	c("UBA1", "UBE2O", "AREL1", "FBXL3", "LMO7", "FBXO21")
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.458541458541459	0.917082917082917	0.0495901956956338	0.379154876172331	1.05435815364024	7	c("ST3GAL5", "GORASP1", "GOLGB1", "SLC17A5", "GBF1", "ARFGAP2")
REACTOME_CDC42_GTPASE_CYCLE	0.582417582417582	0.951048951048951	0.03863723737086	0.327627891864735	0.930876478529423	8	c("VANGL1", "ARHGAP31", "ARAP2", "CAV1", "ARHGAP39", "ARFGAP2")
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	0.873126873126873	0.968546604910241	0.0173914717556673	0.201923076923077	0.561509968462613	7	c("MAPK7", "MAP2K4", "NUP93", "AJUBA", "CCAR2", "NR3C2", "TFDP2")
REACTOME_CELL_CYCLE	0.721278721278721	0.968546604910241	0.0283628487151644	0.266139656496792	0.773909052620031	9	c("GORASP1", "TFDP2", "MDC1", "FKBPL", "CEP78", "CENPJ", "AJUBA")
REACTOME_CELL_CYCLE_MITOTIC	0.864135864135864	0.968546604910241	0.0180905963991599	0.203645723256278	0.578610730159223	8	c("GORASP1", "TFDP2", "FKBPL", "CEP78", "CENPJ", "AJUBA")
REACTOME_CHROMATIN_MODIFYING_ENZYMES	0.0629370629370629	0.917082917082917	0.176694268938498	0.49182295333027	1.5057447031036	12	c("PRDM16", "KDM1A", "KDM5B", "SAP130", "PBRM1")
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.928071928071928	0.968546604910241	0.0127010968624207	0.144924689128574	0.403008209175815	7	c("UBA1", "UBE2O", "AREL1", "FBXL3", "LMO7", "FBXO21")
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.858141858141858	0.968546604910241	0.0185498307405843	0.204782751249771	0.548473485665062	6	c("IRS1", "AGER", "PIAS1", "NUP93", "MAP2K4", "MAPK7")
REACTOME_DEUBIQUITINATION	0.382617382617383	0.917082917082917	0.0579754757571486	0.42356006587945	1.13442887305522	6	c("USP13", "SMAD1", "RIPK1", "USP49")
