-------------------------------
  Cluster: 	 Mophological.cluster.G4_7 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.286713286713287	0.916512059369202	0.072003313661988	0.388344509624242	1.19324701536491	17	c("SPSB1", "CTSE", "ITGAV", "COL3A1", "TRPC1")
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.280719280719281	0.916512059369202	0.0730744399126987	0.48022273721937	1.2416716109893	6	c("F5", "ST3GAL5", "B4GALT1", "GBF1", "CD59")
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	0.991008991008991	0.999000999000999	0.00434551079568136	0.0502605379847878	0.138504065165988	9	c("MBTPS2", "NRIP1", "MAP2K4", "DYNC1LI2", "NUP93", "HIF1A", "TINF2", "AJUBA")
REACTOME_CELL_CELL_COMMUNICATION	0.152847152847153	0.825974025974026	0.107554375265169	0.548960930157026	1.41940218504665	6	c("PATJ", "F11R", "CLDN1")
REACTOME_CELL_CYCLE	0.688311688311688	0.916512059369202	0.0307037368093842	0.28878262162565	0.827591571907713	11	c("CC2D1B", "MDC1", "PPP2CB", "CENPJ", "AJUBA", "TINF2", "PPP2R5E", "NUP93", "DYNC1LI2", "TEN1")
REACTOME_CELL_CYCLE_MITOTIC	0.477522477522478	0.916512059369202	0.0477342401407188	0.382595501235104	1.03487520027696	8	c("CC2D1B", "PPP2CB", "CENPJ", "AJUBA", "PPP2R5E", "NUP93", "DYNC1LI2")
REACTOME_CELL_JUNCTION_ORGANIZATION	0.152847152847153	0.825974025974026	0.107554375265169	0.548960930157026	1.41940218504665	6	c("PATJ", "F11R", "CLDN1")
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.158841158841159	0.825974025974026	0.105125131597001	0.513342147852092	1.38852928577064	8	c("F11R", "ITGAV", "FN1", "PROS1", "SLC7A11")
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.93006993006993	0.999000999000999	0.0125099843193737	0.173973911990967	0.533564739896494	16	c("MUC1", "FN1", "IL1RAP", "AGER", "FOXO3", "PPP2CB", "ITGB1", "CLCF1", "LTBR", "FOXO1", "KPNA3", "HIF1A", "ANXA2", "NUP93", "MAP2K4")
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.0172726467693573	0.271404770605447	0.352487857583619	0.696600750481002	1.80114207226923	6	c("COL8A2", "COL3A1", "FN1", "COL8A1")
REACTOME_DEVELOPMENTAL_BIOLOGY	0.603396603396603	0.916512059369202	0.036993251998507	0.276961179916348	0.920113301067329	29	c("EFNA1", "ITGAV", "COL3A1", "EPHA4", "CNTN6", "ITGA9", "ALCAM", "TRPC1")
REACTOME_DISEASES_OF_METABOLISM	0.238761238761239	0.916512059369202	0.0815265143256594	0.50122249388753	1.29596891861683	6	c("MUC1", "MUC20", "SLC34A2", "CYP21A2", "THSD7A", "B4GALT1")
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0.74025974025974	0.916512059369202	0.0270265157079683	0.265508684863524	0.770855346696409	12	c("FN1", "FOXO3", "MET", "PPP2CB", "FZD6", "MAML2", "ETV6", "FOXO1", "LMO7", "PPP2R5E", "PSEN1", "SNW1")
REACTOME_ECM_PROTEOGLYCANS	0.00844443048259223	0.219555192547398	0.380730400722792	0.701816852297697	1.85692133818641	7	c("ITGB6", "ITGAV", "COL3A1", "FN1", "ITGA9")
REACTOME_ELASTIC_FIBRE_FORMATION	0.228771228771229	0.916512059369202	0.0838361057159929	0.506020004378584	1.3083734386832	6	c("ITGB6", "ITGAV", "FN1", "LOX", "ITGB8", "ITGB1")
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.0208772900465728	0.271404770605447	0.352487857583619	0.526632512342817	1.61815773874394	17	c("COL8A2", "F11R", "ITGB6", "ITGAV", "COL3A1", "FN1", "ITGA9", "COL8A1")
REACTOME_GPCR_LIGAND_BINDING	0.721278721278721	0.916512059369202	0.0283628487151644	0.289030041082978	0.747320709581197	6	c("TSHR", "P2RY6", "P2RY2", "FZD6", "F2RL1", "CCL28")
REACTOME_HEMOSTASIS	0.267732267732268	0.916512059369202	0.0755015292281669	0.394243388605523	1.21137220978371	17	c("F11R", "F5", "ITGAV", "FN1", "RBSN", "PROS1", "SLC7A11", "ITPR3", "CAV1", "DOCK5", "CLU", "PPP2CB")
REACTOME_INFECTIOUS_DISEASE	0.999000999000999	0.999000999000999	0.0014426950408889	0.0497512437810945	0.147176409531372	13	c("GGT5", "TMPRSS2", "PIK3C3", "MAP2K4", "DYNC1LI2", "NUP93", "GTF2A1", "TSHR", "KPNA3", "ITGB1", "STAM", "MET", "ITPR3")
REACTOME_INNATE_IMMUNE_SYSTEM	0.438561438561439	0.916512059369202	0.05163559644842	0.319419204940278	1.05089785870021	27	c("POLR3C", "MUC1", "DEGS1", "ITGAV", "RBSN", "PROS1", "NIT2", "PTX3", "MUC20", "ATP8A1", "C4B", "AGER", "ITPR3")
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.00234939375828211	0.12216847543067	0.431707695803346	0.638795069932353	1.88971285286161	13	c("COL8A2", "F11R", "ITGB6", "ITGAV", "COL3A1", "FN1", "ITGA9", "COL8A1")
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	0.435564435564436	0.916512059369202	0.0519512476197082	0.405572597867491	1.07309536483513	7	c("MUC1", "FN1")
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0.471528471528472	0.916512059369202	0.0483117581055019	0.383822947145457	1.03819529507213	8	c("USP13", "IL1RAP", "ITPR3", "FOXO3", "MET", "PPP2CB")
