-------------------------------
  Cluster: 	 Mophological.cluster.G4_8 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.492507492507492	0.99796832381102	0.0463227785794633	0.352808858949626	1.00349441372205	16	c("ABCA4", "PEX19", "ERLEC1")
REACTOME_ABC_TRANSPORTER_DISORDERS	0.935064935064935	0.99796832381102	0.0120226641890431	0.16146428399412	0.440648514582859	11	c("ERLEC1", "LMBRD1", "ERLIN2", "ERLIN1", "UBC", "PSME1", "PSME2", "ABCC6", "UBB")
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	0.896103896103896	0.99796832381102	0.0155348639580133	0.191936200683726	0.474125143001947	6	c("UBE2S", "FZR1", "ANAPC5", "ANAPC15", "ANAPC16", "ANAPC10")
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.863136863136863	0.99796832381102	0.0181674946847152	0.215880569614106	0.556811538659957	8	c("SUPT5H", "POLR2I", "GTF2F1", "POLR2E", "NELFB", "POLR2K", "POLR2J", "NELFE")
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.701298701298701	0.99796832381102	0.029777461260706	0.314033675207812	0.775733085446839	6	c("PPFIA4", "STX1A", "STXBP1")
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.041958041958042	0.85954045954046	0.219250346703755	0.618167227718982	1.65816805105068	10	c("MIB2", "APH1A", "NCSTN")
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.993006993006993	0.998182489779128	0.00382852089890286	0.0417724440341565	0.105598835358727	7	c("TAB1", "UBE2V1", "UBA52", "MAP2K3", "UBB", "UBC")
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.886113886113886	0.99796832381102	0.016356070983033	0.21098749612346	0.591629951036103	14	c("JUN", "POLR2J", "PAXIP1", "POLR2K", "EGR2", "RARG", "YY1", "PAGR1", "NCOR1", "PCGF2", "POLR2E", "POLR2I", "NCOA6", "MAFB")
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.613386613386613	0.99796832381102	0.0362254755857254	0.335420346336182	0.882308686416629	9	c("TP53BP2", "BCL2L11")
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.02997002997003	0.85954045954046	0.261663521711573	0.681215402099498	1.72208150021851	7	c("PMVK", "GGPS1", "NCOA1")
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.546453546453546	0.99796832381102	0.0415717899246479	0.383067503442092	0.946262008948266	6	c("IKBKE", "UBC", "UBB", "TICAM1", "UBA52", "IRF3")
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.165834165834166	0.99796832381102	0.102449405629826	0.478983906250367	1.33323566096477	13	c("GNB1", "GNG12")
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.718281718281718	0.99796832381102	0.0285743975105342	0.285157105805688	0.799608923017394	14	c("KIF17", "PRKAR1B", "CAMK2B", "APBA1", "DLG2", "NRGN", "ARHGEF7", "CALM1", "MAPK3", "DLG4", "GIT1", "GRIN2C")
REACTOME_ACTIVATION_OF_SMO	0.37962037962038	0.99796832381102	0.0583452776743612	0.467013908622961	1.15362831722725	6	c("BOC", "EVC2", "EVC", "SMO", "PTCH1")
